X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8827806.589,5421490.29,4780,GO-20201611751,2020/08/26 04:00:00+00,2020,August,Wednesday,20,Evening,D55,0,0,54,O'Connor-Parkview (54),-79.30153584,43.71530584,4980
-8850777.779,5428266.097,4781,GO-20201614884,2020/08/26 04:00:00+00,2020,August,Wednesday,18,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50788955,43.7592841,4981
-8831560.937,5428775.501,4782,GO-20201614593,2020/08/26 04:00:00+00,2020,August,Wednesday,22,Evening,D33,0,0,45,Parkwoods-Donalda (45),-79.33526172,43.76258907,4982
-8817040.136,5429028.378,4783,GO-20201609757,2020/08/26 04:00:00+00,2020,August,Wednesday,15,Afternoon,D43,0,1,137,Woburn (137),-79.20481915,43.76422965,4983
-8832932.834,5415931.677,4784,GO-20201605969,2020/08/26 04:00:00+00,2020,August,Wednesday,2,Night,D55,0,1,67,Playter Estates-Danforth (67),-79.34758568,43.67920364,4984
-8821486.356,5425936.56,4785,GO-20201618978,2020/08/27 04:00:00+00,2020,August,Thursday,21,Evening,D43,0,2,138,Eglinton East (138),-79.24476022,43.74416792,4985
-8847857.266,5423000.699,4786,GO-20201619480,2020/08/27 04:00:00+00,2020,August,Thursday,23,Evening,D31,0,1,26,Downsview-Roding-CFB (26),-79.48165414,43.72511192,4986
-8852036.679,5427277.926,4787,GO-20201613759,2020/08/27 04:00:00+00,2020,August,Thursday,0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51919844,43.7528724,4987
-8858229.736,5429046.122,4788,GO-20201624652,2020/08/28 04:00:00+00,2020,August,Friday,17,Afternoon,D31,0,1,21,Humber Summit (21),-79.57483162,43.76434476,4988
-8826784.307,5418405.557,4789,GO-20201626085,2020/08/28 04:00:00+00,2020,August,Friday,21,Evening,D55,0,3,61,Taylor-Massey (61),-79.29235253,43.69527373,4989
-8851714.414,5427127.061,4790,GO-20201624305,2020/08/28 04:00:00+00,2020,August,Friday,17,Afternoon,D31,0,2,25,Glenfield-Jane Heights (25),-79.51630349,43.75189346,4990
-8842582.924,5412533.512,4791,GO-20201633907,2020/08/29 04:00:00+00,2020,August,Saturday,23,Evening,D14,0,1,83,Dufferin Grove (83),-79.43427392,43.65712246,4991
-8816274.06,5433049.751,4792,GO-20201648800,2020/09/01 04:00:00+00,2020,September,Tuesday,6,Morning,D43,0,1,135,Morningside (135),-79.19793737,43.79031287,4992
-8859973.606,5426222.394,4793,GO-20201662133,2020/09/02 04:00:00+00,2020,September,Wednesday,23,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.59049707,43.74602288,4993
-8846150.457,5423331.943,4794,GO-20201660853,2020/09/02 04:00:00+00,2020,September,Wednesday,19,Evening,D32,0,1,26,Downsview-Roding-CFB (26),-79.46632161,43.72726225,4994
-8848742.753,5427016.878,4795,GO-20201655784,2020/09/02 04:00:00+00,2020,September,Wednesday,4,Night,D31,1,0,27,York University Heights (27),-79.4896086,43.75117849,4995
-8843244.393,5418801.635,4796,GO-20201655391,2020/09/02 04:00:00+00,2020,September,Wednesday,2,Night,D13,0,6,107,Oakwood Village (107),-79.44021599,43.69784622,4996
-8818699.441,5427797.433,4797,GO-20201655126,2020/09/02 04:00:00+00,2020,September,Wednesday,0,Night,D43,0,0,137,Woburn (137),-79.21972494,43.75624328,4997
-8835325.834,5433201.146,4798,GO-20201663136,2020/09/03 04:00:00+00,2020,September,Thursday,5,Night,D33,0,0,49,Bayview Woods-Steeles (49),-79.36908237,43.79129462,4998
-8843058.028,5412604.783,4799,GO-20201663031,2020/09/03 04:00:00+00,2020,September,Thursday,5,Night,D11,0,0,83,Dufferin Grove (83),-79.43854185,43.65758566,4999
-8851422.031,5430208.43,4800,GO-20201662874,2020/09/03 04:00:00+00,2020,September,Thursday,4,Night,D31,0,0,27,York University Heights (27),-79.51367697,43.77188482,5000
-8848590.096,5429006.466,5111,GO-20211307319,2021/07/12 04:00:00+00,2021,July,Monday,13,Afternoon,D31,0,4,27,York University Heights (27),-79.48823726,43.76408749,5001
-8839064.302,5410503.07,5112,GO-20211304973,2021/07/12 04:00:00+00,2021,July,Monday,2,Night,D14,0,0,82,Niagara (82),-79.4026656,43.64392483,5002
-8855413.139,5419638.952,5113,GO-20211315148,2021/07/13 04:00:00+00,2021,July,Tuesday,19,Evening,D23,0,1,6,Kingsview Village-The Westway (6),-79.5495297,43.70328414,5003
-8822600.122,5427173.11,5114,GO-20211333280,2021/07/16 04:00:00+00,2021,July,Friday,2,Night,D43,0,1,127,Bendale (127),-79.25476535,43.75219227,5004
-8841231.266,5408773.532,5115,GO-20211332970,2021/07/16 04:00:00+00,2021,July,Friday,0,Night,D14,0,1,82,Niagara (82),-79.42213177,43.63268075,5005
-8817816.427,5435337.532,5116,GO-20211341366,2021/07/17 04:00:00+00,2021,July,Saturday,1,Night,D42,0,0,132,Malvern (132),-79.21179269,43.80514668,5006
-8835616.962,5418632.991,5117,GO-20211346789,2021/07/18 04:00:00+00,2021,July,Sunday,0,Night,D53,0,1,56,Leaside-Bennington (56),-79.37169762,43.69675091,5007
-8840990.501,5410511.591,5118,GO-20211347260,2021/07/18 04:00:00+00,2021,July,Sunday,2,Night,D14,0,0,82,Niagara (82),-79.41996894,43.64398022,5008
-8849107.353,5404220.898,5119,GO-20211350605,2021/07/18 04:00:00+00,2021,July,Sunday,16,Afternoon,D22,0,1,17,Mimico (includes Humber Bay Shores) (17),-79.49288386,43.60307309,5009
-8817643.991,5436117.429,5120,GO-20211360043,2021/07/19 04:00:00+00,2021,July,Monday,22,Evening,D42,0,0,132,Malvern (132),-79.21024367,43.81020263,5010
-8830422.491,5414758.265,5121,GO-20211359938,2021/07/19 04:00:00+00,2021,July,Monday,22,Evening,D55,0,2,65,Greenwood-Coxwell (65),-79.32503489,43.67157976,5011
-8855701.261,5418486.335,5122,GO-20211353633,2021/07/19 04:00:00+00,2021,July,Monday,3,Night,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,5012
-8838971.746,5411594.709,5123,GO-20211353566,2021/07/19 04:00:00+00,2021,July,Monday,2,Night,D14,0,0,78,Kensington-Chinatown (78),-79.40183415,43.65102071,5013
-8815870.789,5432889.792,5124,GO-20211354924,2021/07/19 04:00:00+00,2021,July,Monday,5,Night,D43,0,0,135,Morningside (135),-79.19431473,43.78927557,5014
-8842433.699,5421981.217,5125,GO-20211367054,2021/07/20 04:00:00+00,2021,July,Tuesday,22,Evening,D13,0,1,32,Englemount-Lawrence (32),-79.43293341,43.71849328,5015
-8856284.992,5426546.965,5126,GO-20211367378,2021/07/20 04:00:00+00,2021,July,Tuesday,23,Evening,D31,0,1,22,Humbermede (22),-79.55736169,43.74812916,5016
-8855313.862,5419337.546,5127,GO-20211360823,2021/07/20 04:00:00+00,2021,July,Tuesday,3,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,5017
-8824083.985,5429300.028,5128,GO-20211362011,2021/07/20 04:00:00+00,2021,July,Tuesday,3,Night,D41,0,0,127,Bendale (127),-79.26809512,43.76599197,5018
-8859709.605,5426267.627,5129,GO-20211366944,2021/07/20 04:00:00+00,2021,July,Tuesday,23,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,5019
-8854811.727,5418767.5,5130,GO-20211360309,2021/07/20 04:00:00+00,2021,July,Tuesday,0,Night,D23,1,0,6,Kingsview Village-The Westway (6),-79.54412712,43.69762452,5020
-8851983.639,5429788.979,5131,GO-20211367560,2021/07/21 04:00:00+00,2021,July,Wednesday,0,Night,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,5021
-8850148.175,5419891.095,5132,GO-20211370222,2021/07/21 04:00:00+00,2021,July,Wednesday,0,Night,D12,0,0,28,Rustic (28),-79.50223372,43.70492158,5022
-8851058.185,5426716.214,5133,GO-20211374585,2021/07/21 04:00:00+00,2021,July,Wednesday,23,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,5023
-8811018.121,5434577.601,5134,GO-20211385413,2021/07/23 04:00:00+00,2021,July,Friday,13,Afternoon,D42,0,0,131,Rouge (131),-79.15072247,43.80021975,5024
-8827419.858,5437624.549,5135,GO-20211388437,2021/07/23 04:00:00+00,2021,July,Friday,21,Evening,D42,0,0,130,Milliken (130),-79.29806178,43.81997185,5025
-8836689.181,5412578.686,5136,GO-20211388771,2021/07/23 04:00:00+00,2021,July,Friday,22,Evening,D51,0,1,76,Bay Street Corridor (76),-79.38132952,43.65741605,5026
-8850322.435,5419576.636,5137,GO-20211390098,2021/07/24 04:00:00+00,2021,July,Saturday,4,Night,D12,0,0,113,Weston (113),-79.50379913,43.70287945,5027
-8833099.548,5431886.307,5138,GO-20211395264,2021/07/24 04:00:00+00,2021,July,Saturday,22,Evening,D33,0,0,47,Don Valley Village (47),-79.3490833,43.78276777,5028
-8836197.429,5411886.556,5139,GO-20211396405,2021/07/25 04:00:00+00,2021,July,Sunday,3,Night,D51,0,1,75,Church-Yonge Corridor (75),-79.37691204,43.65291764,5029
-8848722.742,5427116.708,5140,GO-20211414200,2021/07/27 04:00:00+00,2021,July,Tuesday,16,Afternoon,D31,0,1,27,York University Heights (27),-79.48942884,43.75182628,5030
-8859613.905,5417519.307,5141,GO-20211423425,2021/07/28 04:00:00+00,2021,July,Wednesday,21,Evening,D23,0,0,1,West Humber-Clairville (1),-79.58726582,43.68951723,5031
-8844367.282,5422170.825,5142,GO-20211423598,2021/07/28 04:00:00+00,2021,July,Wednesday,22,Evening,D32,0,2,31,Yorkdale-Glen Park (31),-79.45030308,43.7197243,5032
-8850424.679,5421557.48,5143,GO-20211438389,2021/07/30 04:00:00+00,2021,July,Friday,22,Evening,D12,0,1,28,Rustic (28),-79.5047176,43.71574209,5033
-8850064.217,5430213.608,5144,GO-20211436526,2021/07/30 04:00:00+00,2021,July,Friday,17,Afternoon,D31,0,0,27,York University Heights (27),-79.50147952,43.77191841,5034
-8829902.124,5414925.468,5145,GO-20211437345,2021/07/30 04:00:00+00,2021,July,Friday,19,Evening,D55,0,0,65,Greenwood-Coxwell (65),-79.32036035,43.67266617,5035
-8825524.686,5429270.662,5146,GO-20211438558,2021/07/30 04:00:00+00,2021,July,Friday,23,Evening,D41,0,0,126,Dorset Park (126),-79.28103716,43.76580146,5036
-8851058.185,5426716.214,5147,GO-20211443221,2021/07/31 04:00:00+00,2021,July,Saturday,17,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,5037
-8838541.012,5409807.443,5148,GO-20211446123,2021/08/01 04:00:00+00,2021,August,Sunday,3,Night,D14,0,0,77,Waterfront Communities-The Island (77),-79.3979648,43.63940267,5038
-8855047.971,5406272.94,5149,GO-20211446649,2021/08/01 04:00:00+00,2021,August,Sunday,5,Night,D22,0,1,14,Islington-City Centre West (14),-79.54624934,43.61642017,5039
-8850964.551,5422967.24,5150,GO-20211448152,2021/08/01 04:00:00+00,2021,August,Sunday,11,Morning,D31,0,0,26,Downsview-Roding-CFB (26),-79.50956735,43.72489471,5040
-8852036.679,5427277.926,5151,GO-20211457659,2021/08/02 04:00:00+00,2021,August,Monday,22,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51919844,43.7528724,5041
-8828503.998,5433906.528,5152,GO-20211457874,2021/08/02 04:00:00+00,2021,August,Monday,23,Evening,D42,0,0,117,L'Amoreaux (117),-79.30780077,43.79586858,5042
-8822136.236,5425627.916,5153,GO-20211476634,2021/08/05 04:00:00+00,2021,August,Thursday,15,Afternoon,D43,0,0,138,Eglinton East (138),-79.25059819,43.74216487,5043
-8837816.928,5420386.023,5154,GO-20211480214,2021/08/06 04:00:00+00,2021,August,Friday,2,Night,D53,0,0,104,Mount Pleasant West (104),-79.39146025,43.70813555,5044
-8838766.573,5409494.798,5155,GO-20211496692,2021/08/08 04:00:00+00,2021,August,Sunday,13,Afternoon,D14,0,0,82,Niagara (82),-79.39999105,43.6373701,5045
-8815820.928,5428403.179,5156,GO-20211498229,2021/08/08 04:00:00+00,2021,August,Sunday,17,Afternoon,D43,0,0,136,West Hill (136),-79.19386682,43.76017349,5046
-8838686.997,5412376.43,5157,GO-20211494943,2021/08/08 04:00:00+00,2021,August,Sunday,5,Night,D14,2,2,78,Kensington-Chinatown (78),-79.39927621,43.65610155,5047
-8849233.583,5430728.053,5158,GO-20211500661,2021/08/09 04:00:00+00,2021,August,Monday,3,Night,D31,0,0,27,York University Heights (27),-79.4940178,43.77525538,5048
-8841351.929,5425090.298,5159,GO-20211500253,2021/08/09 04:00:00+00,2021,August,Monday,0,Night,D32,0,1,39,Bedford Park-Nortown (39),-79.4232157,43.73867565,5049
-8813173.04,5429482.121,5160,GO-20211526619,2021/08/12 04:00:00+00,2021,August,Thursday,6,Morning,D43,0,0,136,West Hill (136),-79.17008043,43.76717326,5050
-8817483.663,5428892.011,5161,GO-20211529926,2021/08/12 04:00:00+00,2021,August,Thursday,22,Evening,D43,0,0,137,Woburn (137),-79.20880342,43.76334495,5051
-8856229.8,5405305.245,5162,GO-20211534404,2021/08/13 04:00:00+00,2021,August,Friday,14,Afternoon,D22,0,0,14,Islington-City Centre West (14),-79.55686589,43.61012637,5052
-8848877.112,5418919.708,5163,GO-20211543961,2021/08/14 04:00:00+00,2021,August,Saturday,22,Evening,D12,1,2,30,Brookhaven-Amesbury (30),-79.49081557,43.69861307,5053
-8828328.786,5433223.157,5164,GO-20211544149,2021/08/14 04:00:00+00,2021,August,Saturday,23,Evening,D42,0,0,117,L'Amoreaux (117),-79.30622682,43.79143735,5054
-8849134.305,5414561.356,5165,GO-20211557833,2021/08/15 04:00:00+00,2021,August,Sunday,23,Evening,D12,0,0,111,Rockcliffe-Smythe (111),-79.49312597,43.67030031,5055
-8847466.83,5428319.287,5166,GO-20211545017,2021/08/15 04:00:00+00,2021,August,Sunday,2,Night,D31,0,1,27,York University Heights (27),-79.47814679,43.7596292,5056
-8833266.174,5410374.845,5167,GO-20211550234,2021/08/15 04:00:00+00,2021,August,Sunday,21,Evening,D51,0,1,70,South Riverdale (70),-79.35058013,43.64309128,5057
-8831163.568,5434314.922,5168,GO-20211550946,2021/08/16 04:00:00+00,2021,August,Monday,0,Night,D42,0,2,117,L'Amoreaux (117),-79.3316921,43.7985166,5058
-8853296.696,5410941.544,5169,GO-20211551076,2021/08/16 04:00:00+00,2021,August,Monday,1,Night,D22,0,0,14,Islington-City Centre West (14),-79.53051737,43.6467751,5059
-8849994.406,5417794.213,5170,GO-20211557900,2021/08/17 04:00:00+00,2021,August,Tuesday,0,Night,D12,0,0,115,Mount Dennis (115),-79.50085239,43.6913029,5060
-8858937.667,5411586.187,5171,GO-20211572580,2021/08/19 04:00:00+00,2021,August,Thursday,0,Night,D22,0,0,11,Eringate-Centennial-West Deane (11),-79.58119107,43.65096532,5061
-8816274.06,5433049.751,5172,GO-20211578108,2021/08/19 04:00:00+00,2021,August,Thursday,18,Evening,D43,0,0,135,Morningside (135),-79.19793737,43.79031287,5062
-8820394.722,5430802.804,5173,GO-20211578496,2021/08/19 04:00:00+00,2021,August,Thursday,19,Evening,D43,0,0,137,Woburn (137),-79.23495391,43.77574024,5063
-8837385.297,5410030.875,5174,GO-20211588304,2021/08/21 04:00:00+00,2021,August,Saturday,6,Morning,D52,0,0,77,Waterfront Communities-The Island (77),-79.38758284,43.6408552,5064
-8817729.242,5428817.952,5175,GO-20211591560,2021/08/21 04:00:00+00,2021,August,Saturday,18,Evening,D43,0,0,137,Woburn (137),-79.21100949,43.76286448,5065
-8823048.88,5432942.731,5176,GO-20211592565,2021/08/21 04:00:00+00,2021,August,Saturday,20,Evening,D42,0,3,128,Agincourt South-Malvern West (128),-79.25879661,43.78961887,5066
-8833565.714,5417370.75,5177,GO-20211602670,2021/08/23 04:00:00+00,2021,August,Monday,11,Morning,D55,0,1,57,Broadview North (57),-79.35327094,43.68855225,5067
-8851431.341,5422187.334,5178,GO-20211606871,2021/08/23 04:00:00+00,2021,August,Monday,22,Evening,D31,0,2,26,Downsview-Roding-CFB (26),-79.5137606,43.71983148,5068
-8833099.548,5431886.307,5179,GO-20211611666,2021/08/24 04:00:00+00,2021,August,Tuesday,2,Night,D33,0,0,47,Don Valley Village (47),-79.3490833,43.78276777,5069
-8839064.302,5410503.07,5180,GO-20211630038,2021/08/27 04:00:00+00,2021,August,Friday,3,Night,D14,0,1,82,Niagara (82),-79.4026656,43.64392483,5070
-8831436.647,5421431.891,5181,GO-20211629961,2021/08/27 04:00:00+00,2021,August,Friday,2,Night,D55,0,1,44,Flemingdon Park (44),-79.33414521,43.71492666,5071
-8854281.447,5402687.894,5182,GO-20211630428,2021/08/27 04:00:00+00,2021,August,Friday,6,Morning,D22,1,0,19,Long Branch (19),-79.53936354,43.59310005,5072
-8835538.422,5412713.829,5183,GO-20211635224,2021/08/27 04:00:00+00,2021,August,Friday,18,Evening,D51,0,1,73,Moss Park (73),-79.37099208,43.65829436,5073
-8837530.329,5411254.841,5184,GO-20211638087,2021/08/28 04:00:00+00,2021,August,Saturday,5,Night,D52,1,1,77,Waterfront Communities-The Island (77),-79.38888568,43.64881159,5074
-8850368.126,5419822.295,5185,GO-20211637906,2021/08/28 04:00:00+00,2021,August,Saturday,3,Night,D12,0,0,113,Weston (113),-79.50420958,43.70447479,5075
-8836246.142,5413130.139,5186,GO-20211638855,2021/08/28 04:00:00+00,2021,August,Saturday,9,Morning,D51,0,0,75,Church-Yonge Corridor (75),-79.37734964,43.66099991,5076
-8813527.119,5440449.129,5187,GO-20211652699,2021/08/29 04:00:00+00,2021,August,Sunday,22,Evening,D42,0,0,131,Rouge (131),-79.17326118,43.8382766,5077
-8827806.589,5421490.29,5188,GO-20211650647,2021/08/29 04:00:00+00,2021,August,Sunday,22,Evening,D55,0,1,54,O'Connor-Parkview (54),-79.30153584,43.71530584,5078
-8844479.329,5422775.505,5189,GO-20211647944,2021/08/29 04:00:00+00,2021,August,Sunday,15,Afternoon,D32,0,0,31,Yorkdale-Glen Park (31),-79.45130961,43.72364999,5079
-8831127.246,5421960.783,5190,GO-20211665860,2021/08/31 04:00:00+00,2021,August,Tuesday,23,Evening,D55,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,5080
-8832821.801,5419627.832,5191,GO-20211659078,2021/08/31 04:00:00+00,2021,August,Tuesday,5,Night,D53,0,0,55,Thorncliffe Park (55),-79.34658826,43.70321193,5081
-8823341.599,5425685.569,5192,GO-20211671933,2021/09/01 04:00:00+00,2021,September,Wednesday,18,Evening,D41,0,0,138,Eglinton East (138),-79.26142615,43.74253903,5082
-8848348.527,5418303.789,5193,GO-20211676241,2021/09/02 04:00:00+00,2021,September,Thursday,11,Morning,D12,0,0,112,Beechborough-Greenbrook (112),-79.48606721,43.69461274,5083
-8847786.303,5432184.304,5194,GO-20211684171,2021/09/03 04:00:00+00,2021,September,Friday,13,Afternoon,D32,1,0,27,York University Heights (27),-79.48101667,43.78470041,5084
-8819914.52,5430457.099,5195,GO-20211784082,2021/09/03 04:00:00+00,2021,September,Friday,0,Night,D43,0,0,137,Woburn (137),-79.23064018,43.77349785,5085
-8842705.426,5410028.828,5196,GO-20211693001,2021/09/04 04:00:00+00,2021,September,Saturday,18,Evening,D11,0,1,85,South Parkdale (85),-79.43537437,43.64084189,5086
-8814816.215,5429126.405,5197,GO-20211697263,2021/09/04 04:00:00+00,2021,September,Saturday,23,Evening,D43,0,0,136,West Hill (136),-79.18484133,43.7648656,5087
-8847700.443,5427501.303,5198,GO-20211688866,2021/09/04 04:00:00+00,2021,September,Saturday,3,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.48024537,43.75432183,5088
-8839064.302,5410503.07,5199,GO-20211694982,2021/09/05 04:00:00+00,2021,September,Sunday,1,Night,D14,0,0,82,Niagara (82),-79.4026656,43.64392483,5089
-8851983.639,5429788.979,5200,GO-20211700039,2021/09/05 04:00:00+00,2021,September,Sunday,20,Evening,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,5090
-8812735.97,5435938.702,5201,GO-20211703862,2021/09/06 04:00:00+00,2021,September,Monday,1,Night,D42,0,0,131,Rouge (131),-79.16615417,43.80904401,5091
-8848902.117,5422924.623,5202,GO-20211707669,2021/09/07 04:00:00+00,2021,September,Tuesday,3,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.49104019,43.72461805,5092
-8851321.108,5427062.352,5203,GO-20211713828,2021/09/07 04:00:00+00,2021,September,Tuesday,20,Evening,D31,1,0,25,Glenfield-Jane Heights (25),-79.51277036,43.75147357,5093
-8848603.1,5414727.775,5204,GO-20211729116,2021/09/09 04:00:00+00,2021,September,Thursday,22,Evening,D12,0,0,111,Rockcliffe-Smythe (111),-79.48835408,43.67138165,5094
-8839064.302,5410503.07,5205,GO-20211729741,2021/09/10 04:00:00+00,2021,September,Friday,2,Night,D14,0,0,82,Niagara (82),-79.4026656,43.64392483,5095
-8840948.31,5433976.675,5206,GO-20211735524,2021/09/10 04:00:00+00,2021,September,Friday,19,Evening,D32,0,0,36,Newtonbrook West (36),-79.41958993,43.79632342,5096
-8808139.19,5433368.7,5207,GO-20211738608,2021/09/11 04:00:00+00,2021,September,Saturday,3,Night,D43,0,0,131,Rouge (131),-79.12486059,43.79238113,5097
-8849233.583,5430728.053,5208,GO-20211737237,2021/09/11 04:00:00+00,2021,September,Saturday,0,Night,D31,0,1,27,York University Heights (27),-79.4940178,43.77525538,5098
-8854745.88,5420997.729,5209,GO-20211746665,2021/09/12 04:00:00+00,2021,September,Sunday,2,Night,D23,0,0,5,Elms-Old Rexdale (5),-79.54353561,43.71210762,5099
-8851538.882,5429488.059,5210,GO-20211744961,2021/09/12 04:00:00+00,2021,September,Sunday,3,Night,D31,0,0,24,Black Creek (24),-79.51472666,43.76721178,5100
-8847992.418,5415870.065,5211,GO-20211755019,2021/09/13 04:00:00+00,2021,September,Monday,15,Afternoon,D12,0,1,111,Rockcliffe-Smythe (111),-79.48286823,43.67880336,5101
-8835255.722,5411248.617,5212,GO-20211757202,2021/09/13 04:00:00+00,2021,September,Monday,20,Evening,D51,0,0,77,Waterfront Communities-The Island (77),-79.36845254,43.64877113,5102
-8841257.483,5419579.023,5213,GO-20211761959,2021/09/14 04:00:00+00,2021,September,Tuesday,13,Afternoon,D53,0,1,102,Forest Hill North (102),-79.42236728,43.70289495,5103
-8820095.762,5436004.341,5214,GO-20211768465,2021/09/15 04:00:00+00,2021,September,Wednesday,0,Night,D42,0,0,132,Malvern (132),-79.2322683,43.80946953,5104
-8859889.852,5421572.729,5215,GO-20211769108,2021/09/15 04:00:00+00,2021,September,Wednesday,12,Afternoon,D23,0,0,1,West Humber-Clairville (1),-79.5897447,43.7158411,5105
-8821896.749,5440289.086,5216,GO-20211767582,2021/09/15 04:00:00+00,2021,September,Wednesday,3,Night,D42,0,0,131,Rouge (131),-79.24844685,43.83723959,5106
-8822506.162,5422956.753,5217,GO-20211788435,2021/09/17 04:00:00+00,2021,September,Friday,23,Evening,D41,1,0,124,Kennedy Park (124),-79.2539213,43.72482663,5107
-8851911.611,5428218.555,5218,GO-20211789774,2021/09/18 04:00:00+00,2021,September,Saturday,5,Night,D31,0,0,24,Black Creek (24),-79.51807494,43.75897564,5108
-8834419.25,5413271.748,5219,GO-20211794405,2021/09/18 04:00:00+00,2021,September,Saturday,20,Evening,D51,1,2,72,Regent Park (72),-79.36093839,43.66192019,5109
-8851696.394,5428351.895,5220,GO-20211789467,2021/09/18 04:00:00+00,2021,September,Saturday,3,Night,D31,0,0,24,Black Creek (24),-79.51614161,43.75984076,5110
-8852830.678,5430398.303,5221,GO-20211807904,2021/09/19 04:00:00+00,2021,September,Sunday,2,Night,D31,0,0,24,Black Creek (24),-79.52633106,43.77311646,5111
-8823314.166,5437318.264,5222,GO-20211820240,2021/09/21 04:00:00+00,2021,September,Tuesday,13,Afternoon,D42,0,0,129,Agincourt North (129),-79.26117972,43.81798663,5112
-8851391.724,5428077.377,5223,GO-20211843730,2021/09/25 04:00:00+00,2021,September,Saturday,18,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51340471,43.75805965,5113
-8839430.268,5412273.995,5224,GO-20211846033,2021/09/26 04:00:00+00,2021,September,Sunday,3,Night,D14,0,0,78,Kensington-Chinatown (78),-79.40595313,43.65543579,5114
-8828068.009,5431920.61,5225,GO-20211847831,2021/09/26 04:00:00+00,2021,September,Sunday,0,Night,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.30388422,43.78299024,5115
-8815247.708,5438422.952,5226,GO-20211851845,2021/09/26 04:00:00+00,2021,September,Sunday,,Evening,D42,1,0,131,Rouge (131),-79.18871749,43.82514649,5116
-8857840.203,5420911.678,5227,GO-20211851960,2021/09/27 04:00:00+00,2021,September,Monday,0,Night,D23,0,1,1,West Humber-Clairville (1),-79.57133239,43.71154887,5117
-8845944.915,5419630.313,5228,GO-20211868163,2021/09/29 04:00:00+00,2021,September,Wednesday,8,Morning,D13,0,0,31,Yorkdale-Glen Park (31),-79.4644752,43.70322804,5118
-8831271.324,5428302.285,5229,GO-20211894080,2021/09/29 04:00:00+00,2021,September,Wednesday,10,Morning,D33,0,0,45,Parkwoods-Donalda (45),-79.33266009,43.75951889,5119
-8832238.305,5420367.902,5230,GO-20211874883,2021/09/30 04:00:00+00,2021,September,Thursday,3,Night,D51,0,1,55,Thorncliffe Park (55),-79.34134662,43.70801788,5120
-8833868.654,5412282.046,5231,GO-20211874832,2021/09/30 04:00:00+00,2021,September,Thursday,2,Night,D51,0,1,73,Moss Park (73),-79.3559923,43.65548812,5121
-8827558.398,5432013.762,5232,GO-20211881843,2021/10/01 04:00:00+00,2021,October,Friday,0,Night,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,5122
-8822789.31,5429272.712,5233,GO-20212510977,2021/10/01 04:00:00+00,2021,October,Friday,9,Morning,D43,0,0,127,Bendale (127),-79.25646486,43.76581476,5123
-8830807.088,5422064.038,5234,GO-20211893257,2021/10/02 04:00:00+00,2021,October,Saturday,0,Night,D55,0,0,44,Flemingdon Park (44),-79.32848978,43.71903099,5124
-8827607.703,5421883.539,5235,GO-20211896603,2021/10/03 04:00:00+00,2021,October,Sunday,2,Night,D55,0,0,43,Victoria Village (43),-79.29974922,43.7178591,5125
-8850349.795,5419231.007,5236,GO-20211902102,2021/10/03 04:00:00+00,2021,October,Sunday,23,Evening,D12,0,0,113,Weston (113),-79.50404491,43.70063482,5126
-8821126.307,5425006.25,5237,GO-20211916142,2021/10/05 04:00:00+00,2021,October,Tuesday,21,Evening,D43,0,0,138,Eglinton East (138),-79.24152585,43.73813015,5127
-8847551.091,5418934.26,5238,GO-20211936332,2021/10/08 04:00:00+00,2021,October,Friday,18,Evening,D12,0,1,30,Brookhaven-Amesbury (30),-79.47890372,43.69870758,5128
-8854605.895,5425081.439,5239,GO-20211942292,2021/10/09 04:00:00+00,2021,October,Saturday,16,Afternoon,D31,0,0,22,Humbermede (22),-79.5422781,43.73861815,5129
-8824559.466,5420410.462,5240,GO-20211955881,2021/10/09 04:00:00+00,2021,October,Saturday,1,Night,D41,0,0,120,Clairlea-Birchmount (120),-79.27236644,43.70829425,5130
-8814816.215,5429126.405,5241,GO-20211944104,2021/10/09 04:00:00+00,2021,October,Saturday,22,Evening,D43,0,1,136,West Hill (136),-79.18484133,43.7648656,5131
-8832821.801,5419627.832,5242,GO-20211944154,2021/10/09 04:00:00+00,2021,October,Saturday,22,Evening,D53,0,2,55,Thorncliffe Park (55),-79.34658826,43.70321193,5132
